epoch,train_loss,val_oa,val_aa,val_kappa
41,0.004425237834033899,0.9990243902439024,0.9992469879518072,0.998887716922329
42,0.003729979806335721,0.9975609756097561,0.9979309231195405,0.9972195706420296
43,0.0022835858865898804,0.9995121951219512,0.9998727087576375,0.9994438963281695
44,0.00455676602744776,0.9990243902439024,0.9987602294965309,0.9988875491242027
45,0.018611611635475155,0.64,0.5811127395999234,0.6004892679518401
46,0.06113157664860077,0.9985365853658537,0.9982832580144048,0.9983313141782671
47,0.0031707556233983684,0.9995121951219512,0.9995719178082192,0.999443792219223
48,0.0016409421837567043,0.9990243902439024,0.9994446265658566,0.9988876885571367
49,0.0022693218449784075,0.9960975609756098,0.9978039829469705,0.9955520490272683
50,0.01810134986782644,0.9395121951219512,0.9370312064447206,0.9310062181256599
51,0.014521667133309654,0.9970731707317073,0.9885244307184049,0.996662553195646
52,0.005969699891250135,0.9990243902439024,0.9994446265658566,0.9988877033434281
53,0.0019062451304056353,0.9970731707317073,0.9977475927374772,0.9966629208178936
54,0.0013120839835050813,0.9990243902439024,0.9991438356164384,0.998887480300261
55,0.01794748087894615,0.6980487804878048,0.6895871425616862,0.6598569251998856
56,0.04419076289085387,0.9990243902439024,0.9993533863396877,0.9988876266918587
57,0.0025335234344247477,0.9995121951219512,0.9995719178082192,0.999443792219223
58,0.000887436160675847,1.0,1.0,1.0
59,0.001293489574933749,0.9995121951219512,0.9995719178082192,0.999443792219223
60,0.005217321111615326,0.9780487804878049,0.9874592565447858,0.9749332708725694
61,0.027271201854353364,0.9975609756097561,0.9968962514331725,0.9972188003668471
62,0.002615559946738047,0.9990243902439024,0.9990467077241856,0.9988876146197826
63,0.0009011988232603839,0.9995121951219512,0.9995719178082192,0.999443792219223
64,0.0006639061526223589,0.9995121951219512,0.9995719178082192,0.999443792219223
65,0.0006449601961296832,0.9995121951219512,0.9995719178082192,0.999443792219223
66,0.0003789777315308869,0.9995121951219512,0.9995719178082192,0.999443792219223
67,0.04169179659490761,0.7282926829268292,0.6603289442474348,0.6822916072508242
68,0.02792044616406711,0.9980487804878049,0.9982524701464086,0.9977749376575521
69,0.004496085807415073,0.9995121951219512,0.9995719178082192,0.999443792219223
70,0.0011930787591278374,0.9995121951219512,0.9995719178082192,0.999443792219223
71,0.0009991290721824214,0.9995121951219512,0.9995719178082192,0.999443792219223
72,0.0012599689389991434,0.9990243902439024,0.9991954117841229,0.9988876203540514
73,0.0008189692436382813,0.9995121951219512,0.9995719178082192,0.999443792219223
74,0.0004772693610064217,0.9995121951219512,0.9995719178082192,0.999443792219223
75,0.00040517188109309027,0.9995121951219512,0.9995719178082192,0.999443792219223
76,0.000369199609046274,0.9995121951219512,0.9995719178082192,0.999443792219223
77,0.024364618665065875,0.7351219512195122,0.7126316411026647,0.7013636425828644
78,0.05344971540847278,0.9990243902439024,0.9993533863396877,0.9988875943984681
79,0.0023419512685639503,1.0,1.0,1.0
80,0.0017739155042037985,0.9995121951219512,0.9995719178082192,0.999443792219223
81,0.0013632000417272258,1.0,1.0,1.0
82,0.0007005276589757779,0.9995121951219512,0.9995719178082192,0.999443792219223
83,0.0009425093882945465,1.0,1.0,1.0
84,0.000567148125983896,1.0,1.0,1.0
85,0.0005013381169864532,1.0,1.0,1.0
86,0.023829033966688076,0.6253658536585366,0.6307624314556223,0.580672250778449
87,0.0333938755414128,0.9985365853658537,0.9995268860467434,0.9983318419367342
88,0.010927704409230727,0.9990243902439024,0.9990467077241856,0.9988876146197826
89,0.0011948449986313918,0.9995121951219512,0.9995719178082192,0.999443792219223
90,0.0006989874484402862,0.9995121951219512,0.9995719178082192,0.999443792219223
91,0.000722764670763177,1.0,1.0,1.0
92,0.0013581320761284178,1.0,1.0,1.0
93,0.000990934054884092,0.9995121951219512,0.9994747899159664,0.999443859366412
94,0.00043915584844083874,1.0,1.0,1.0
95,0.0004492774863382222,1.0,1.0,1.0
96,0.0007735176540078059,1.0,1.0,1.0
97,0.03739760095121169,0.895609756097561,0.8774212542680779,0.8814604974606013
98,0.01061426685726771,0.9985365853658537,0.9992260950973252,0.9983315477729419
99,0.0012401308260648783,0.9995121951219512,0.9995719178082192,0.999443792219223
100,0.0007580305281114345,0.9995121951219512,0.9995719178082192,0.999443792219223
